location,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Turks and Caicos Islands,,2021-04-08,24300.0,,,57.0,,,,1472.0
Turks and Caicos Islands,,2021-04-09,24300.0,,,57.0,,,,1472.0
Turks and Caicos Islands,,2021-04-10,24300.0,,,57.0,,,,1472.0
Turks and Caicos Islands,,2021-04-11,25039.0,15039.0,10000.0,57.0,64.67,38.84,25.83,1472.0
Uganda,Africa,2021-03-09,0.0,0.0,,,0.0,0.0,,
Uganda,Africa,2021-03-10,0.0,,,338.0,,,,7.0
Uganda,Africa,2021-03-11,0.0,,,338.0,,,,7.0
Uganda,Africa,2021-03-12,1015.0,1015.0,,338.0,0.0,0.0,,7.0
Uganda,Africa,2021-03-13,1215.0,1215.0,,304.0,0.0,0.0,,7.0
Uganda,Africa,2021-03-14,1215.0,1215.0,,243.0,0.0,0.0,,5.0
Uganda,Africa,2021-03-15,2841.0,2841.0,,474.0,0.01,0.01,,10.0
Uganda,Africa,2021-03-16,4684.0,4684.0,,669.0,0.01,0.01,,15.0
Uganda,Africa,2021-03-17,7920.0,7920.0,,1083.0,0.02,0.02,,24.0
Uganda,Africa,2021-03-18,13027.0,13027.0,,1764.0,0.03,0.03,,39.0
Uganda,Africa,2021-03-19,17543.0,17543.0,,2361.0,0.04,0.04,,52.0
Uganda,Africa,2021-03-20,19008.0,19008.0,,2542.0,0.04,0.04,,56.0
Uganda,Africa,2021-03-21,23527.0,23527.0,,3187.0,0.05,0.05,,70.0
Uganda,Africa,2021-03-22,25860.0,25860.0,,3288.0,0.06,0.06,,72.0
Uganda,Africa,2021-03-23,32526.0,32526.0,,3977.0,0.07,0.07,,87.0
Uganda,Africa,2021-03-24,46444.0,46444.0,,5503.0,0.1,0.1,,120.0
Uganda,Africa,2021-03-25,46664.0,46664.0,,4805.0,0.1,0.1,,105.0
Uganda,Africa,2021-03-26,46664.0,46664.0,,4160.0,0.1,0.1,,91.0
Uganda,Africa,2021-03-27,60139.0,60139.0,,5876.0,0.13,0.13,,128.0
Uganda,Africa,2021-03-28,69701.0,69701.0,,6596.0,0.15,0.15,,144.0
Uganda,Africa,2021-03-29,80836.0,80836.0,,7854.0,0.18,0.18,,172.0
Uganda,Africa,2021-03-30,90196.0,90196.0,,8239.0,0.2,0.2,,180.0
Uganda,Africa,2021-03-31,90196.0,,,7377.0,,,,161.0
Uganda,Africa,2021-04-01,90196.0,,,8472.0,,,,185.0
Uganda,Africa,2021-04-02,90196.0,,,9599.0,,,,210.0
Uganda,Africa,2021-04-03,90196.0,,,8801.0,,,,192.0
Uganda,Africa,2021-04-04,129634.0,129634.0,,8562.0,0.28,0.28,,187.0
Uganda,Africa,2021-04-05,138064.0,138064.0,,8175.0,0.3,0.3,,179.0
Uganda,Africa,2021-04-06,144025.0,144025.0,,7690.0,0.31,0.31,,168.0
Uganda,Africa,2021-04-07,163491.0,163491.0,,9344.0,0.36,0.36,,204.0
Uganda,Africa,2021-04-08,176469.0,176469.0,,10071.0,0.39,0.39,,220.0
Uganda,Africa,2021-04-09,176469.0,,,9266.0,,,,203.0
Uganda,Africa,2021-04-10,180969.0,180969.0,,8460.0,0.4,0.4,,185.0
Uganda,Africa,2021-04-11,189409.0,189409.0,,8539.0,0.41,0.41,,187.0
Uganda,Africa,2021-04-12,197299.0,197299.0,,8462.0,0.43,0.43,,185.0
Uganda,Africa,2021-04-13,206708.0,206708.0,,8955.0,0.45,0.45,,196.0
Uganda,Africa,2021-04-14,220893.0,220893.0,,8200.0,0.48,0.48,,179.0
Uganda,Africa,2021-04-15,220893.0,,,6832.0,,,,149.0
Uganda,Africa,2021-04-16,227691.0,227691.0,,6996.0,0.5,0.5,,153.0
Uganda,Africa,2021-04-17,232514.0,232514.0,,7364.0,0.51,0.51,,161.0
Uganda,Africa,2021-04-18,239617.0,239617.0,,7173.0,0.52,0.52,,157.0
Uganda,Africa,2021-04-19,245939.0,245939.0,,6949.0,0.54,0.54,,152.0
Uganda,Africa,2021-04-20,253562.0,253562.0,,6693.0,0.55,0.55,,146.0
Uganda,Africa,2021-04-21,268317.0,268317.0,,6775.0,0.59,0.59,,148.0
Uganda,Africa,2021-04-22,268317.0,,,6670.0,,,,146.0
Uganda,Africa,2021-04-23,268317.0,,,6565.0,,,,144.0
Uganda,Africa,2021-04-24,276306.0,276306.0,,6256.0,0.6,0.6,,137.0
Ukraine,Europe,2021-02-24,159.0,159.0,,,0.0,0.0,,
Ukraine,Europe,2021-02-25,1338.0,1338.0,,1179.0,0.0,0.0,,27.0
Ukraine,Europe,2021-02-26,3051.0,3051.0,,1446.0,0.01,0.01,,33.0
Ukraine,Europe,2021-02-27,3141.0,3141.0,,994.0,0.01,0.01,,23.0
Ukraine,Europe,2021-02-28,3141.0,,,966.0,,,,22.0
Ukraine,Europe,2021-03-01,4905.0,4905.0,,949.0,0.01,0.01,,22.0
Ukraine,Europe,2021-03-02,6888.0,6888.0,,1122.0,0.02,0.02,,26.0
Ukraine,Europe,2021-03-03,9568.0,9568.0,,1344.0,0.02,0.02,,31.0
Ukraine,Europe,2021-03-04,12481.0,12481.0,,1592.0,0.03,0.03,,36.0
Ukraine,Europe,2021-03-05,15758.0,15758.0,,1815.0,0.04,0.04,,42.0
Ukraine,Europe,2021-03-06,17037.0,17037.0,,1985.0,0.04,0.04,,45.0
Ukraine,Europe,2021-03-07,17947.0,17947.0,,1989.0,0.04,0.04,,45.0
Ukraine,Europe,2021-03-08,19118.0,19118.0,,2030.0,0.04,0.04,,46.0
Ukraine,Europe,2021-03-09,23480.0,23480.0,,2370.0,0.05,0.05,,54.0
Ukraine,Europe,2021-03-10,29378.0,29378.0,,2830.0,0.07,0.07,,65.0
Ukraine,Europe,2021-03-11,38237.0,38237.0,,3679.0,0.09,0.09,,84.0
Ukraine,Europe,2021-03-12,47541.0,47541.0,,4540.0,0.11,0.11,,104.0
Ukraine,Europe,2021-03-13,51137.0,51137.0,,4871.0,0.12,0.12,,111.0
Ukraine,Europe,2021-03-14,53155.0,53155.0,,5030.0,0.12,0.12,,115.0
Ukraine,Europe,2021-03-15,62083.0,62083.0,,6138.0,0.14,0.14,,140.0
Ukraine,Europe,2021-03-16,62083.0,,,7703.0,,,,176.0
Ukraine,Europe,2021-03-17,92714.0,92713.0,1.0,9048.0,0.21,0.21,0.0,207.0
Ukraine,Europe,2021-03-18,92714.0,,,8613.0,,,,197.0
Ukraine,Europe,2021-03-19,104342.0,104341.0,1.0,8114.0,0.24,0.24,0.0,186.0
Ukraine,Europe,2021-03-20,108310.0,108309.0,1.0,8168.0,0.25,0.25,0.0,187.0
Ukraine,Europe,2021-03-21,111025.0,111024.0,1.0,8267.0,0.25,0.25,0.0,189.0
Ukraine,Europe,2021-03-22,121929.0,121928.0,1.0,8549.0,0.28,0.28,0.0,195.0
Ukraine,Europe,2021-03-23,155587.0,155586.0,1.0,11170.0,0.36,0.36,0.0,255.0
Ukraine,Europe,2021-03-24,155587.0,,,11602.0,,,,265.0
Ukraine,Europe,2021-03-25,192264.0,192263.0,1.0,13391.0,0.44,0.44,0.0,306.0
Ukraine,Europe,2021-03-26,192264.0,,,12856.0,,,,294.0
Ukraine,Europe,2021-03-27,192264.0,,,12584.0,,,,288.0
Ukraine,Europe,2021-03-28,198465.0,198464.0,1.0,12491.0,0.45,0.45,0.0,286.0
Ukraine,Europe,2021-03-29,212898.0,212896.0,2.0,12996.0,0.49,0.49,0.0,297.0
Ukraine,Europe,2021-03-30,231566.0,231564.0,2.0,10854.0,0.53,0.53,0.0,248.0
Ukraine,Europe,2021-03-31,248736.0,248734.0,2.0,10687.0,0.57,0.57,0.0,244.0
Ukraine,Europe,2021-04-01,267835.0,267833.0,2.0,10796.0,0.61,0.61,0.0,247.0
Ukraine,Europe,2021-04-02,286647.0,286645.0,2.0,13188.0,0.66,0.66,0.0,302.0
Ukraine,Europe,2021-04-03,286647.0,,,13263.0,,,,303.0
Ukraine,Europe,2021-04-04,291826.0,291824.0,2.0,13337.0,0.67,0.67,0.0,305.0
Ukraine,Europe,2021-04-05,304682.0,304680.0,2.0,13112.0,0.7,0.7,0.0,300.0
Ukraine,Europe,2021-04-06,320265.0,320263.0,2.0,12671.0,0.73,0.73,0.0,290.0
Ukraine,Europe,2021-04-07,334578.0,334576.0,2.0,12263.0,0.77,0.77,0.0,280.0
Ukraine,Europe,2021-04-08,353147.0,353142.0,5.0,12187.0,0.81,0.81,0.0,279.0
Ukraine,Europe,2021-04-09,373005.0,373000.0,5.0,12337.0,0.85,0.85,0.0,282.0
Ukraine,Europe,2021-04-10,377053.0,377048.0,5.0,12545.0,0.86,0.86,0.0,287.0
Ukraine,Europe,2021-04-11,378269.0,378264.0,5.0,12349.0,0.86,0.86,0.0,282.0
Ukraine,Europe,2021-04-12,388404.0,388399.0,5.0,11960.0,0.89,0.89,0.0,273.0
Ukraine,Europe,2021-04-13,403556.0,403551.0,5.0,11899.0,0.92,0.92,0.0,272.0
Ukraine,Europe,2021-04-14,419300.0,419295.0,5.0,12103.0,0.96,0.96,0.0,277.0
Ukraine,Europe,2021-04-15,432820.0,432815.0,5.0,11382.0,0.99,0.99,0.0,260.0
Ukraine,Europe,2021-04-16,445864.0,445859.0,5.0,10408.0,1.02,1.02,0.0,238.0
Ukraine,Europe,2021-04-17,449197.0,449192.0,5.0,10306.0,1.03,1.03,0.0,236.0
Ukraine,Europe,2021-04-18,450650.0,450645.0,5.0,10340.0,1.03,1.03,0.0,236.0
Ukraine,Europe,2021-04-19,462794.0,462789.0,5.0,10627.0,1.06,1.06,0.0,243.0
Ukraine,Europe,2021-04-20,477836.0,477831.0,5.0,10611.0,1.09,1.09,0.0,243.0
Ukraine,Europe,2021-04-21,491880.0,491875.0,5.0,10369.0,1.12,1.12,0.0,237.0
Ukraine,Europe,2021-04-22,508049.0,508044.0,5.0,10747.0,1.16,1.16,0.0,246.0
Ukraine,Europe,2021-04-23,522388.0,522383.0,5.0,10932.0,1.19,1.19,0.0,250.0
Ukraine,Europe,2021-04-24,522388.0,,,10859.0,,,,248.0
Ukraine,Europe,2021-04-25,528033.0,528028.0,5.0,11055.0,1.21,1.21,0.0,253.0
Ukraine,Europe,2021-04-26,539133.0,539124.0,9.0,10906.0,1.23,1.23,0.0,249.0
United Arab Emirates,Asia,2021-01-05,826301.0,,,,8.35,,,
United Arab Emirates,Asia,2021-01-06,826301.0,,,0.0,8.35,,,0.0
United Arab Emirates,Asia,2021-01-07,887697.0,,,30698.0,8.98,,,3104.0
United Arab Emirates,Asia,2021-01-08,941556.0,,,38418.0,9.52,,,3884.0
United Arab Emirates,Asia,2021-01-09,1020349.0,,,48512.0,10.32,,,4905.0
United Arab Emirates,Asia,2021-01-10,1086568.0,836568.0,250000.0,52053.0,10.99,8.46,2.53,5263.0
United Arab Emirates,Asia,2021-01-11,1167251.0,,,56825.0,11.8,,,5745.0
United Arab Emirates,Asia,2021-01-12,1275652.0,,,64193.0,12.9,,,6490.0
United Arab Emirates,Asia,2021-01-13,1394580.0,,,81183.0,14.1,,,8208.0
United Arab Emirates,Asia,2021-01-14,1527833.0,,,91448.0,15.45,,,9246.0
United Arab Emirates,Asia,2021-01-15,1665987.0,,,103490.0,16.84,,,10464.0
United Arab Emirates,Asia,2021-01-16,1797926.0,,,111082.0,18.18,,,11231.0
United Arab Emirates,Asia,2021-01-17,1882778.0,,,113744.0,19.04,,,11500.0
United Arab Emirates,Asia,2021-01-18,1971521.0,,,114896.0,19.93,,,11617.0
United Arab Emirates,Asia,2021-01-19,2065367.0,,,112816.0,20.88,,,11407.0
United Arab Emirates,Asia,2021-01-20,2161150.0,,,109510.0,21.85,,,11072.0
United Arab Emirates,Asia,2021-01-21,2246069.0,,,102605.0,22.71,,,10374.0
United Arab Emirates,Asia,2021-01-22,2339073.0,,,96155.0,23.65,,,9722.0
United Arab Emirates,Asia,2021-01-23,2426793.0,,,89838.0,24.54,,,9083.0
United Arab Emirates,Asia,2021-01-24,2487784.0,,,86429.0,25.15,,,8739.0
United Arab Emirates,Asia,2021-01-25,2571086.0,,,85652.0,26.0,,,8660.0
United Arab Emirates,Asia,2021-01-26,2677675.0,,,87473.0,27.07,,,8844.0
United Arab Emirates,Asia,2021-01-27,2764445.0,,,86185.0,27.95,,,8714.0
United Arab Emirates,Asia,2021-01-28,2868645.0,,,88939.0,29.0,,,8992.0
United Arab Emirates,Asia,2021-01-29,3006601.0,,,95361.0,30.4,,,9642.0
United Arab Emirates,Asia,2021-01-30,3114162.0,,,98196.0,31.49,,,9928.0
United Arab Emirates,Asia,2021-01-31,3334162.0,,,120911.0,33.71,,,12225.0
United Arab Emirates,Asia,2021-02-01,3440777.0,,,124242.0,34.79,,,12562.0
United Arab Emirates,Asia,2021-02-02,3564517.0,,,126692.0,36.04,,,12810.0
United Arab Emirates,Asia,2021-02-03,3691591.0,,,132449.0,37.32,,,13392.0
United Arab Emirates,Asia,2021-02-04,3849374.0,,,140104.0,38.92,,,14166.0
United Arab Emirates,Asia,2021-02-05,4008160.0,,,143080.0,40.53,,,14467.0
United Arab Emirates,Asia,2021-02-06,4201347.0,,,155312.0,42.48,,,15703.0
United Arab Emirates,Asia,2021-02-07,4313868.0,,,139958.0,43.62,,,14151.0
United Arab Emirates,Asia,2021-02-08,4413649.0,,,138982.0,44.63,,,14052.0
United Arab Emirates,Asia,2021-02-09,4527144.0,,,137518.0,45.77,,,13904.0
United Arab Emirates,Asia,2021-02-10,4684658.0,,,141867.0,47.37,,,14344.0
United Arab Emirates,Asia,2021-02-11,4792208.0,,,134691.0,48.45,,,13618.0
United Arab Emirates,Asia,2021-02-12,4901795.0,,,127662.0,49.56,,,12908.0
United Arab Emirates,Asia,2021-02-13,5005264.0,,,114845.0,50.61,,,11612.0
United Arab Emirates,Asia,2021-02-14,5055231.0,,,105909.0,51.11,,,10708.0
United Arab Emirates,Asia,2021-02-15,5086835.0,,,96169.0,51.43,,,9723.0
United Arab Emirates,Asia,2021-02-16,5198725.0,,,95940.0,52.56,,,9700.0
United Arab Emirates,Asia,2021-02-17,5284406.0,,,85678.0,53.43,,,8663.0
United Arab Emirates,Asia,2021-02-18,5373730.0,,,83075.0,54.33,,,8400.0
United Arab Emirates,Asia,2021-02-19,5466831.0,,,80719.0,55.27,,,8161.0
United Arab Emirates,Asia,2021-02-20,5553391.0,,,78304.0,56.15,,,7917.0
United Arab Emirates,Asia,2021-02-21,5554342.0,,,71302.0,56.16,,,7209.0
United Arab Emirates,Asia,2021-02-22,5557793.0,,,67280.0,56.19,,,6803.0
United Arab Emirates,Asia,2021-02-23,5668264.0,3480415.0,2187849.0,67077.0,57.31,35.19,22.12,6782.0
United Arab Emirates,Asia,2021-02-24,5761463.0,,,68151.0,58.25,,,6891.0
United Arab Emirates,Asia,2021-02-25,5846036.0,,,67472.0,59.11,,,6822.0
United Arab Emirates,Asia,2021-02-26,5933299.0,,,66638.0,59.99,,,6738.0
United Arab Emirates,Asia,2021-02-27,6015089.0,,,65957.0,60.82,,,6669.0
United Arab Emirates,Asia,2021-02-28,6020461.0,,,66588.0,60.87,,,6733.0
United Arab Emirates,Asia,2021-03-01,6028417.0,,,67232.0,60.95,,,6798.0
United Arab Emirates,Asia,2021-03-02,6094956.0,,,60956.0,61.62,,,6163.0
United Arab Emirates,Asia,2021-03-03,6168330.0,,,58124.0,62.37,,,5877.0
United Arab Emirates,Asia,2021-03-04,6204004.0,,,51138.0,62.73,,,5170.0
United Arab Emirates,Asia,2021-03-05,6235316.0,,,43145.0,63.04,,,4362.0
United Arab Emirates,Asia,2021-03-06,6265860.0,,,35824.0,63.35,,,3622.0
United Arab Emirates,Asia,2021-03-07,6273009.0,,,36078.0,63.43,,,3648.0
United Arab Emirates,Asia,2021-03-08,6287751.0,,,37048.0,63.57,,,3746.0
United Arab Emirates,Asia,2021-03-09,6325211.0,,,32894.0,63.95,,,3326.0
United Arab Emirates,Asia,2021-03-10,6367861.0,,,28504.0,64.38,,,2882.0
United Arab Emirates,Asia,2021-03-11,6407350.0,,,29049.0,64.78,,,2937.0
United Arab Emirates,Asia,2021-03-12,6462887.0,,,32510.0,65.35,,,3287.0
United Arab Emirates,Asia,2021-03-13,6516723.0,,,35838.0,65.89,,,3624.0
United Arab Emirates,Asia,2021-03-14,6540912.0,,,38272.0,66.13,,,3870.0
United Arab Emirates,Asia,2021-03-15,6578881.0,,,41590.0,66.52,,,4205.0
United Arab Emirates,Asia,2021-03-16,6668627.0,,,49059.0,67.43,,,4960.0
United Arab Emirates,Asia,2021-03-17,6830369.0,,,66073.0,69.06,,,6681.0
United Arab Emirates,Asia,2021-03-18,6980466.0,,,81874.0,70.58,,,8278.0
United Arab Emirates,Asia,2021-03-19,7124146.0,,,94466.0,72.03,,,9551.0
United Arab Emirates,Asia,2021-03-20,7181056.0,,,94905.0,72.61,,,9596.0
United Arab Emirates,Asia,2021-03-21,7298768.0,,,108265.0,73.8,,,10946.0
United Arab Emirates,Asia,2021-03-22,7374725.0,,,113692.0,74.56,,,11495.0
United Arab Emirates,Asia,2021-03-23,7477881.0,,,115608.0,75.61,,,11689.0
United Arab Emirates,Asia,2021-03-24,7603328.0,,,110423.0,76.88,,,11165.0
United Arab Emirates,Asia,2021-03-25,7730375.0,,,107130.0,78.16,,,10832.0
United Arab Emirates,Asia,2021-03-26,7799517.0,,,96482.0,78.86,,,9755.0
United Arab Emirates,Asia,2021-03-27,7959682.0,,,111232.0,80.48,,,11246.0
United Arab Emirates,Asia,2021-03-28,8081751.0,,,111855.0,81.71,,,11309.0
United Arab Emirates,Asia,2021-03-29,8133841.0,,,108445.0,82.24,,,10965.0
United Arab Emirates,Asia,2021-03-30,8220783.0,,,106129.0,83.12,,,10731.0
United Arab Emirates,Asia,2021-03-31,8308469.0,,,100734.0,84.01,,,10185.0
United Arab Emirates,Asia,2021-04-01,8391302.0,,,94418.0,84.84,,,9546.0
United Arab Emirates,Asia,2021-04-02,8491382.0,,,98838.0,85.85,,,9993.0
United Arab Emirates,Asia,2021-04-03,8559291.0,,,85658.0,86.54,,,8661.0
United Arab Emirates,Asia,2021-04-04,8578979.0,,,71033.0,86.74,,,7182.0
United Arab Emirates,Asia,2021-04-05,8596722.0,,,66126.0,86.92,,,6686.0
United Arab Emirates,Asia,2021-04-06,8659503.0,,,62674.0,87.55,,,6337.0
United Arab Emirates,Asia,2021-04-07,8707073.0,,,56943.0,88.04,,,5757.0
United Arab Emirates,Asia,2021-04-08,8889571.0,,,71181.0,89.88,,,7197.0
United Arab Emirates,Asia,2021-04-09,8923543.0,,,61737.0,90.22,,,6242.0
United Arab Emirates,Asia,2021-04-10,8975014.0,,,59389.0,90.74,,,6005.0
United Arab Emirates,Asia,2021-04-11,9005444.0,,,60924.0,91.05,,,6160.0
United Arab Emirates,Asia,2021-04-12,9037923.0,,,63029.0,91.38,,,6373.0
United Arab Emirates,Asia,2021-04-13,9156728.0,,,71032.0,92.58,,,7182.0
United Arab Emirates,Asia,2021-04-14,9295462.0,,,84056.0,93.98,,,8499.0
United Arab Emirates,Asia,2021-04-15,9387344.0,,,71110.0,94.91,,,7190.0
United Arab Emirates,Asia,2021-04-16,9489684.0,,,80877.0,95.95,,,8177.0
United Arab Emirates,Asia,2021-04-17,9601463.0,,,89493.0,97.08,,,9048.0
United Arab Emirates,Asia,2021-04-18,9630200.0,,,89251.0,97.37,,,9024.0
United Arab Emirates,Asia,2021-04-19,9675205.0,,,91040.0,97.82,,,9205.0
United Arab Emirates,Asia,2021-04-20,9675205.0,5081853.0,3836521.0,90125.0,,51.38,38.79,9112.0
United Arab Emirates,Asia,2021-04-21,9900002.0,,,86363.0,100.1,,,8732.0
United Arab Emirates,Asia,2021-04-22,10001241.0,,,87700.0,101.12,,,8867.0
United Arab Emirates,Asia,2021-04-23,10194266.0,,,100655.0,103.07,,,10177.0
United Arab Emirates,Asia,2021-04-24,10194266.0,,,86228.0,,,,8718.0
United Arab Emirates,Asia,2021-04-25,10215846.0,,,83664.0,103.29,,,8459.0
United Arab Emirates,Asia,2021-04-26,10254053.0,,,82693.0,103.68,,,8361.0
United Kingdom,Europe,2021-01-03,1402432.0,1380430.0,22002.0,,2.07,2.03,0.03,
United Kingdom,Europe,2021-01-04,1402432.0,,,182220.0,,,,2684.0
United Kingdom,Europe,2021-01-05,1402432.0,,,182220.0,,,,2684.0
United Kingdom,Europe,2021-01-06,1402432.0,,,182220.0,,,,2684.0
United Kingdom,Europe,2021-01-07,1402432.0,,,182220.0,,,,2684.0
United Kingdom,Europe,2021-01-08,1402432.0,,,182220.0,,,,2684.0
United Kingdom,Europe,2021-01-09,1402432.0,,,182220.0,,,,2684.0
United Kingdom,Europe,2021-01-10,2677971.0,2286572.0,391399.0,182220.0,3.94,3.37,0.58,2684.0
United Kingdom,Europe,2021-01-11,2843815.0,2431648.0,412167.0,179880.0,4.19,3.58,0.61,2650.0
United Kingdom,Europe,2021-01-12,3067541.0,2639309.0,428232.0,185810.0,4.52,3.89,0.63,2737.0
United Kingdom,Europe,2021-01-13,3356229.0,2918252.0,437977.0,201020.0,4.94,4.3,0.65,2961.0
United Kingdom,Europe,2021-01-14,3678180.0,3234946.0,443234.0,220981.0,5.42,4.77,0.65,3255.0
United Kingdom,Europe,2021-01-15,4023705.0,3576263.0,447442.0,244311.0,5.93,5.27,0.66,3599.0
United Kingdom,Europe,2021-01-16,4322456.0,3872394.0,450062.0,260958.0,6.37,5.7,0.66,3844.0
United Kingdom,Europe,2021-01-17,4514802.0,4062501.0,452301.0,262404.0,6.65,5.98,0.67,3865.0
United Kingdom,Europe,2021-01-18,4723443.0,4266577.0,456866.0,268518.0,6.96,6.28,0.67,3955.0
United Kingdom,Europe,2021-01-19,5070365.0,4609740.0,460625.0,286118.0,7.47,6.79,0.68,4215.0
United Kingdom,Europe,2021-01-20,5437284.0,4973248.0,464036.0,297294.0,8.01,7.33,0.68,4379.0
United Kingdom,Europe,2021-01-21,5849899.0,5383103.0,466796.0,310246.0,8.62,7.93,0.69,4570.0
United Kingdom,Europe,2021-01-22,6329968.0,5861351.0,468617.0,329466.0,9.32,8.63,0.69,4853.0
United Kingdom,Europe,2021-01-23,6822981.0,6353321.0,469660.0,357218.0,10.05,9.36,0.69,5262.0
United Kingdom,Europe,2021-01-24,7044048.0,6573570.0,470478.0,361321.0,10.38,9.68,0.69,5322.0
United Kingdom,Europe,2021-01-25,7325773.0,6853327.0,472446.0,371761.0,10.79,10.1,0.7,5476.0
United Kingdom,Europe,2021-01-26,7638543.0,7164387.0,474156.0,366883.0,11.25,10.55,0.7,5404.0
United Kingdom,Europe,2021-01-27,7953250.0,7476765.0,476485.0,359424.0,11.72,11.01,0.7,5295.0
United Kingdom,Europe,2021-01-28,8369438.0,7891184.0,478254.0,359934.0,12.33,11.62,0.7,5302.0
United Kingdom,Europe,2021-01-29,8859372.0,8378940.0,480432.0,361343.0,13.05,12.34,0.71,5323.0
United Kingdom,Europe,2021-01-30,9468382.0,8977329.0,491053.0,377914.0,13.95,13.22,0.72,5567.0
United Kingdom,Europe,2021-01-31,9790576.0,9296367.0,494209.0,392361.0,14.42,13.69,0.73,5780.0
United Kingdom,Europe,2021-02-01,10143511.0,9646715.0,496796.0,402534.0,14.94,14.21,0.73,5930.0
United Kingdom,Europe,2021-02-02,10520433.0,10021471.0,498962.0,411699.0,15.5,14.76,0.73,6065.0
United Kingdom,Europe,2021-02-03,10992444.0,10490487.0,501957.0,434171.0,16.19,15.45,0.74,6396.0
United Kingdom,Europe,2021-02-04,11477040.0,10971047.0,505993.0,443943.0,16.91,16.16,0.75,6540.0
United Kingdom,Europe,2021-02-05,11975267.0,11465210.0,510057.0,445128.0,17.64,16.89,0.75,6557.0
United Kingdom,Europe,2021-02-06,12526737.0,12015018.0,511719.0,436908.0,18.45,17.7,0.75,6436.0
United Kingdom,Europe,2021-02-07,12806587.0,12294006.0,512581.0,430859.0,18.86,18.11,0.76,6347.0
United Kingdom,Europe,2021-02-08,13162878.0,12646486.0,516392.0,431338.0,19.39,18.63,0.76,6354.0
United Kingdom,Europe,2021-02-09,13577851.0,13058298.0,519553.0,436774.0,20.0,19.24,0.77,6434.0
United Kingdom,Europe,2021-02-10,14033555.0,13509108.0,524447.0,434444.0,20.67,19.9,0.77,6400.0
United Kingdom,Europe,2021-02-11,14542318.0,14012224.0,530094.0,437897.0,21.42,20.64,0.78,6450.0
United Kingdom,Europe,2021-02-12,15091696.0,14556827.0,534869.0,445204.0,22.23,21.44,0.79,6558.0
United Kingdom,Europe,2021-02-13,15599904.0,15062189.0,537715.0,439024.0,22.98,22.19,0.79,6467.0
United Kingdom,Europe,2021-02-14,15839781.0,15300151.0,539630.0,433313.0,23.33,22.54,0.79,6383.0
United Kingdom,Europe,2021-02-15,16122272.0,15576107.0,546165.0,422771.0,23.75,22.94,0.8,6228.0
United Kingdom,Europe,2021-02-16,16499549.0,15940972.0,558577.0,417385.0,24.3,23.48,0.82,6148.0
United Kingdom,Europe,2021-02-17,16996806.0,16423082.0,573724.0,423322.0,25.04,24.19,0.85,6236.0
United Kingdom,Europe,2021-02-18,17465127.0,16875536.0,589591.0,417544.0,25.73,24.86,0.87,6151.0
United Kingdom,Europe,2021-02-19,17852327.0,17247442.0,604885.0,394376.0,26.3,25.41,0.89,5809.0
United Kingdom,Europe,2021-02-20,18197269.0,17582121.0,615148.0,371052.0,26.81,25.9,0.91,5466.0
United Kingdom,Europe,2021-02-21,18348165.0,17723840.0,624325.0,358341.0,27.03,26.11,0.92,5279.0
United Kingdom,Europe,2021-02-22,18558969.0,17916181.0,642788.0,348100.0,27.34,26.39,0.95,5128.0
United Kingdom,Europe,2021-02-23,18911978.0,18242873.0,669105.0,344633.0,27.86,26.87,0.99,5077.0
United Kingdom,Europe,2021-02-24,19392553.0,18691835.0,700718.0,342250.0,28.57,27.53,1.03,5042.0
United Kingdom,Europe,2021-02-25,19913592.0,19177555.0,736037.0,349781.0,29.33,28.25,1.08,5152.0
United Kingdom,Europe,2021-02-26,20450858.0,19682048.0,768810.0,371219.0,30.13,28.99,1.13,5468.0
United Kingdom,Europe,2021-02-27,20885683.0,20089551.0,796132.0,384059.0,30.77,29.59,1.17,5657.0
United Kingdom,Europe,2021-02-28,21091267.0,20275451.0,815816.0,391872.0,31.07,29.87,1.2,5773.0
United Kingdom,Europe,2021-03-01,21322717.0,20478619.0,844098.0,394821.0,31.41,30.17,1.24,5816.0
United Kingdom,Europe,2021-03-02,21599027.0,20703615.0,895412.0,383864.0,31.82,30.5,1.32,5655.0
United Kingdom,Europe,2021-03-03,21946433.0,20982571.0,963862.0,364840.0,32.33,30.91,1.42,5374.0
United Kingdom,Europe,2021-03-04,22392883.0,21358815.0,1034068.0,354184.0,32.99,31.46,1.52,5217.0
United Kingdom,Europe,2021-03-05,22887118.0,21796278.0,1090840.0,348037.0,33.71,32.11,1.61,5127.0
United Kingdom,Europe,2021-03-06,23335514.0,22213112.0,1122402.0,349976.0,34.37,32.72,1.65,5155.0
United Kingdom,Europe,2021-03-07,23519898.0,22377255.0,1142643.0,346947.0,34.65,32.96,1.68,5111.0
United Kingdom,Europe,2021-03-08,23773959.0,22592528.0,1181431.0,350177.0,35.02,33.28,1.74,5158.0
United Kingdom,Europe,2021-03-09,24064182.0,22809829.0,1254353.0,352165.0,35.45,33.6,1.85,5188.0
United Kingdom,Europe,2021-03-10,24405231.0,23053716.0,1351515.0,351257.0,35.95,33.96,1.99,5174.0
United Kingdom,Europe,2021-03-11,24759603.0,23314525.0,1445078.0,338103.0,36.47,34.34,2.13,4980.0
